"","school","sex","age","address","famsize","Pstatus","Medu","Fedu","Mjob","Fjob","reason","guardian","traveltime","studytime","failures","schoolsup","famsup","paid","activities","nursery","higher","internet","romantic","famrel","freetime","goout","Dalc","Walc","health","absences","G1","G2","G3","id"
"873","MS","F",17,"U","GT3","T",4,3,"teacher","other","other","mother",2,2,0,"0","0","0","0","1","1","1","0",5,5,4,1,1,1,0,6,9,11,873
"874","MS","F",17,"U","GT3","T",4,4,"health","health","course","father",1,2,0,"0","1","0","0","1","1","1","0",5,2,5,1,1,5,0,13,15,16,874
"875","MS","F",17,"U","LE3","A",3,2,"services","other","reputation","mother",2,2,0,"0","0","0","0","1","1","0","1",1,2,3,1,2,5,0,15,14,15,875
"876","MS","F",17,"U","LE3","A",3,2,"services","other","reputation","mother",2,2,0,"0","0","0","0","1","1","0","1",1,2,3,1,2,5,2,12,12,11,876
"877","MS","F",17,"U","LE3","T",1,1,"other","services","course","father",1,3,0,"0","1","0","0","1","1","0","1",4,3,3,1,1,3,0,11,11,10,877
"878","MS","F",17,"U","LE3","T",1,2,"at_home","other","course","father",1,1,0,"0","0","0","0","1","1","1","0",5,5,1,1,1,3,0,7,10,10,878
"879","MS","F",17,"U","LE3","T",4,4,"at_home","at_home","course","mother",1,2,0,"0","1","1","1","1","1","1","1",2,3,4,1,1,1,0,16,15,15,879
"880","MS","F",17,"U","LE3","T",4,4,"at_home","at_home","course","mother",1,2,0,"0","1","0","1","1","1","1","1",2,3,4,1,1,1,4,15,14,15,880
"881","MS","F",18,"R","GT3","A",4,3,"services","services","course","mother",1,1,0,"0","1","0","0","1","1","1","0",5,4,4,3,4,2,8,10,11,10,881
"882","MS","F",18,"R","GT3","T",1,1,"at_home","at_home","course","mother",2,1,1,"0","0","0","0","0","0","1","1",3,2,3,1,1,2,4,9,11,10,882
"883","MS","F",18,"R","GT3","T",1,1,"at_home","other","other","mother",1,2,1,"0","1","0","0","1","1","1","1",4,3,2,1,1,5,9,7,7,7,883
"884","MS","F",18,"R","GT3","T",1,1,"other","other","home","mother",4,3,0,"0","0","0","0","1","1","1","0",4,3,2,1,2,4,2,8,8,10,884
"885","MS","F",18,"R","GT3","T",1,1,"other","other","home","mother",4,3,0,"0","0","0","0","1","1","1","0",4,3,2,1,2,4,4,10,11,12,885
"886","MS","F",18,"R","GT3","T",2,2,"at_home","other","course","mother",3,2,1,"0","0","0","1","1","1","0","1",4,3,3,1,1,4,0,9,0,0,886
"887","MS","F",18,"R","GT3","T",2,2,"at_home","other","other","mother",2,3,0,"0","0","1","0","1","1","0","0",5,3,3,1,3,4,2,10,9,10,887
"888","MS","F",18,"R","GT3","T",2,2,"at_home","other","other","mother",2,3,0,"0","0","0","0","1","1","0","0",5,3,3,1,3,4,0,14,17,15,888
"889","MS","F",18,"R","GT3","T",2,2,"other","other","other","mother",2,1,1,"0","0","0","0","1","0","1","1",5,5,5,1,1,3,0,8,6,0,889
"890","MS","F",18,"R","GT3","T",2,2,"services","other","home","mother",2,3,0,"0","0","0","0","1","1","1","1",4,2,1,1,1,4,5,14,14,15,890
"891","MS","F",18,"R","GT3","T",4,4,"other","teacher","other","father",3,2,0,"0","1","1","0","0","1","1","1",3,2,2,4,2,5,10,14,12,11,891
"892","MS","F",18,"R","GT3","T",4,4,"other","teacher","other","father",3,2,0,"0","1","0","0","0","1","1","1",3,2,2,4,2,5,0,7,5,0,892
"893","MS","F",18,"R","GT3","T",4,4,"teacher","at_home","reputation","mother",3,1,0,"0","1","1","1","1","1","1","1",4,4,3,2,2,5,7,6,5,6,893
"894","MS","F",18,"R","GT3","T",4,4,"teacher","at_home","reputation","mother",3,1,0,"0","1","0","1","1","1","1","1",4,4,3,2,2,5,4,7,9,10,894
"895","MS","F",18,"R","LE3","A",1,2,"at_home","other","course","mother",3,2,0,"0","0","0","0","1","1","0","1",4,3,4,1,4,5,0,16,15,15,895
"896","MS","F",18,"R","LE3","A",1,4,"at_home","other","course","mother",3,2,0,"0","0","0","0","1","1","0","1",4,3,4,1,4,5,0,13,13,13,896
"897","MS","F",18,"R","LE3","A",3,2,"other","other","course","other",2,3,2,"0","1","0","0","0","0","0","1",3,3,2,1,1,2,6,7,9,10,897
"898","MS","F",18,"R","LE3","A",4,2,"teacher","other","reputation","mother",1,2,0,"0","0","0","1","1","1","1","1",5,3,1,1,1,5,0,5,0,0,898
"899","MS","F",18,"R","LE3","T",2,2,"services","services","course","mother",1,2,1,"0","1","0","1","1","1","1","0",2,3,3,1,2,4,3,7,6,8,899
"900","MS","F",18,"R","LE3","T",4,4,"other","other","reputation","mother",2,3,0,"0","0","0","0","1","1","1","0",5,4,4,1,1,1,0,15,17,17,900
"901","MS","F",18,"R","LE3","T",4,4,"other","other","reputation","mother",2,3,0,"0","0","0","0","1","1","1","0",5,4,4,1,1,1,0,19,18,19,901
"902","MS","F",18,"R","LE3","T",4,4,"teacher","services","course","mother",1,2,0,"0","0","1","1","1","1","1","0",5,4,3,3,4,2,4,8,9,10,902
"903","MS","F",18,"R","LE3","T",4,4,"teacher","services","course","mother",1,2,0,"0","0","0","1","1","1","1","0",5,4,3,3,4,2,1,13,14,14,903
"904","MS","F",18,"U","GT3","A",1,2,"at_home","other","course","mother",2,2,2,"0","1","0","0","1","1","0","0",4,3,3,1,1,5,2,6,8,8,904
"905","MS","F",18,"U","GT3","A",2,4,"other","services","reputation","father",1,2,1,"0","1","0","0","1","1","1","0",2,3,2,1,3,1,8,8,5,8,905
"906","MS","F",18,"U","GT3","T",1,1,"at_home","services","course","mother",3,2,1,"0","0","0","0","1","0","0","0",4,4,2,1,2,2,2,9,10,10,906
"907","MS","F",18,"U","GT3","T",1,1,"other","other","course","mother",2,2,0,"0","0","0","1","1","1","0","0",1,1,1,1,1,5,6,11,12,9,907
"908","MS","F",18,"U","GT3","T",1,1,"other","other","course","mother",2,2,1,"0","0","0","1","1","1","0","0",1,1,1,1,1,5,0,6,5,0,908
"909","MS","F",18,"U","GT3","T",1,1,"other","other","course","mother",3,2,2,"0","0","0","1","1","1","0","1",3,4,4,2,2,5,3,7,8,7,909
"910","MS","F",18,"U","GT3","T",1,2,"at_home","at_home","course","father",2,2,0,"0","1","0","0","1","0","0","0",4,1,1,1,1,4,0,11,11,12,910
"911","MS","F",18,"U","GT3","T",1,2,"other","other","course","father",1,2,1,"0","1","0","1","1","1","1","1",3,4,4,2,3,5,9,9,8,8,911
"912","MS","F",18,"U","GT3","T",2,2,"other","other","course","mother",2,2,0,"0","1","0","0","0","1","1","1",1,3,1,1,1,2,4,8,8,10,912
"913","MS","F",18,"U","GT3","T",2,2,"services","at_home","reputation","father",2,2,0,"0","0","0","1","0","1","1","0",4,3,5,1,1,1,2,12,13,14,913
"914","MS","F",18,"U","GT3","T",2,3,"at_home","services","course","father",2,1,0,"0","1","1","0","1","1","1","1",5,2,3,1,2,4,0,11,10,10,914
"915","MS","F",18,"U","GT3","T",2,3,"at_home","services","course","father",2,1,0,"0","1","0","0","1","1","1","1",5,2,3,1,2,4,0,10,10,10,915
"916","MS","F",18,"U","GT3","T",3,3,"other","other","home","mother",1,2,0,"0","0","1","0","1","1","1","1",4,1,3,1,2,1,0,15,15,15,916
"917","MS","F",18,"U","GT3","T",3,3,"other","other","home","mother",1,2,0,"0","0","0","0","1","1","1","1",4,1,3,1,2,1,1,16,16,16,917
"918","MS","F",18,"U","GT3","T",3,3,"services","services","course","father",1,2,0,"0","1","0","0","1","1","0","1",5,3,4,1,1,5,0,10,9,9,918
"919","MS","F",18,"U","GT3","T",3,3,"services","services","course","father",1,2,0,"0","1","0","0","1","1","0","1",5,3,4,1,1,5,0,10,10,10,919
"920","MS","F",18,"U","GT3","T",3,3,"services","services","other","mother",2,2,0,"0","1","0","0","1","1","1","1",4,3,2,1,3,3,0,11,11,10,920
"921","MS","F",18,"U","GT3","T",3,3,"services","services","other","mother",2,2,0,"0","1","0","0","1","1","1","1",4,3,2,1,3,3,6,13,12,13,921
"922","MS","F",18,"U","GT3","T",4,4,"teacher","teacher","reputation","mother",2,2,0,"0","0","0","1","0","1","1","0",4,3,5,1,2,1,0,18,18,18,922
"923","MS","F",18,"U","LE3","A",1,1,"at_home","services","course","mother",1,2,0,"0","0","0","0","1","1","0","1",5,2,3,1,2,3,2,8,10,11,923
"924","MS","F",18,"U","LE3","A",1,2,"at_home","other","reputation","mother",2,2,0,"0","0","0","0","1","1","1","0",4,4,3,1,2,4,0,12,13,14,924
"925","MS","F",18,"U","LE3","T",1,1,"at_home","services","course","father",2,3,0,"0","0","0","0","1","1","1","0",5,3,2,1,1,4,0,18,16,16,925
"926","MS","F",18,"U","LE3","T",1,1,"at_home","services","course","father",2,3,0,"0","0","0","0","1","1","1","0",5,3,2,1,1,4,0,19,17,18,926
"927","MS","F",18,"U","LE3","T",1,1,"other","at_home","reputation","mother",2,2,0,"1","0","0","0","1","1","0","0",2,3,5,1,4,3,8,9,8,10,927
"928","MS","F",18,"U","LE3","T",2,2,"services","services","course","father",2,3,0,"0","0","0","0","1","1","1","1",5,4,5,1,4,3,0,11,12,13,928
"929","MS","F",18,"U","LE3","T",3,1,"teacher","services","course","mother",1,2,0,"0","1","1","0","1","1","1","0",4,3,4,1,1,1,0,7,9,8,929
"930","MS","F",18,"U","LE3","T",3,1,"teacher","services","course","mother",1,2,0,"0","1","0","0","1","1","1","0",4,3,4,1,1,1,4,15,15,16,930
"931","MS","F",19,"R","GT3","A",1,1,"at_home","at_home","course","other",2,2,3,"0","1","0","1","1","0","0","1",3,5,4,1,4,1,0,8,0,0,931
"932","MS","F",19,"R","GT3","T",1,1,"at_home","other","course","other",2,2,1,"0","1","0","0","1","1","1","1",4,3,3,1,1,3,4,7,8,9,932
"933","MS","F",19,"R","GT3","T",2,3,"services","other","course","mother",1,3,1,"0","0","0","1","0","1","1","0",5,4,2,1,2,5,0,7,5,0,933
"934","MS","F",19,"R","GT3","T",2,3,"services","other","course","mother",1,3,1,"0","0","0","1","0","1","1","0",5,4,2,1,2,5,4,10,11,10,934
"935","MS","F",19,"U","GT3","T",1,1,"at_home","services","course","mother",1,3,1,"0","0","0","1","1","0","0","1",5,3,1,1,1,3,6,7,9,9,935
"936","MS","F",19,"U","GT3","T",1,1,"at_home","services","other","father",2,1,1,"0","0","0","0","1","0","0","0",5,5,5,2,3,2,0,5,0,0,936
"937","MS","F",19,"U","GT3","T",1,1,"other","other","course","other",2,2,1,"0","1","0","0","1","1","1","1",1,1,4,4,1,1,12,7,8,9,937
"938","MS","F",19,"U","GT3","T",2,3,"at_home","services","course","other",1,1,1,"0","0","0","0","1","0","1","1",4,4,4,1,1,2,0,9,9,10,938
"939","MS","F",19,"U","LE3","A",1,1,"at_home","other","course","mother",1,1,0,"0","1","0","0","1","0","0","0",1,4,4,1,1,5,0,6,8,7,939
"940","MS","F",19,"U","LE3","T",2,2,"other","other","home","mother",1,3,0,"0","0","0","0","1","1","1","1",5,4,5,1,1,1,0,12,13,13,940
"941","MS","F",19,"U","LE3","T",3,2,"services","services","home","other",2,2,2,"0","0","0","1","1","1","0","1",3,2,2,1,1,3,4,7,7,9,941
"942","MS","F",20,"U","GT3","T",3,3,"at_home","services","other","mother",2,2,1,"0","0","0","1","1","1","1","1",3,3,4,2,4,3,8,11,9,10,942
"943","MS","F",20,"U","GT3","T",4,2,"health","other","course","other",2,3,2,"0","1","1","0","0","1","1","1",5,4,3,1,1,3,4,15,14,15,943
"944","MS","M",15,"R","GT3","T",1,1,"other","other","course","mother",4,2,0,"0","1","0","1","1","1","0","1",5,4,5,2,4,4,8,7,9,9,944
"945","MS","M",15,"R","GT3","T",1,2,"other","services","course","mother",3,2,0,"0","1","0","1","1","1","0","0",5,5,5,1,3,5,11,9,11,10,945
"946","MS","M",15,"R","LE3","T",1,3,"at_home","other","reputation","father",3,1,0,"0","1","0","1","1","1","1","0",4,2,4,3,5,3,2,10,11,11,946
"947","MS","M",15,"R","LE3","T",4,1,"health","services","reputation","father",1,2,0,"0","1","0","1","1","1","1","0",5,3,4,1,2,2,0,12,13,14,947
"948","MS","M",15,"R","LE3","T",4,1,"health","services","reputation","father",1,2,0,"0","1","0","1","1","1","1","0",5,3,4,1,2,2,7,7,9,8,948
"949","MS","M",15,"U","GT3","T",2,2,"health","other","reputation","mother",3,1,0,"0","0","0","0","1","1","0","0",4,3,3,1,2,4,1,13,12,13,949
"950","MS","M",15,"U","GT3","T",3,1,"other","services","home","mother",2,1,0,"0","1","0","0","1","1","0","0",3,2,3,1,3,4,0,10,9,11,950
"951","MS","M",15,"U","GT3","T",3,3,"services","services","course","father",2,1,0,"0","1","0","1","0","1","1","0",4,3,3,2,4,3,11,12,10,11,951
"952","MS","M",15,"U","LE3","A",2,1,"services","services","course","mother",1,1,0,"0","0","0","1","1","1","1","0",4,3,3,1,2,5,11,12,13,12,952
"953","MS","M",15,"U","LE3","A",2,2,"other","other","reputation","mother",3,4,0,"0","1","0","1","1","1","0","0",5,4,5,2,3,5,8,13,14,14,953
"954","MS","M",15,"U","LE3","T",3,3,"at_home","at_home","reputation","father",1,2,0,"0","1","0","1","1","1","1","0",5,3,3,1,1,5,0,11,11,11,954
"955","MS","M",16,"R","GT3","T",1,1,"at_home","other","other","father",2,1,0,"0","0","0","1","1","1","0","0",3,4,4,3,4,5,6,11,11,11,955
"956","MS","M",16,"R","GT3","T",1,2,"other","other","course","father",2,2,0,"0","0","0","0","1","1","0","0",4,3,3,1,1,5,0,10,11,11,956
"957","MS","M",16,"R","GT3","T",2,1,"other","services","reputation","mother",2,2,0,"0","0","0","1","1","1","1","0",5,2,1,1,1,2,0,8,7,0,957
"958","MS","M",16,"R","GT3","T",2,2,"services","services","course","mother",2,1,0,"0","1","0","1","1","1","1","1",5,4,3,2,4,4,6,7,8,8,958
"959","MS","M",16,"R","GT3","T",3,2,"services","other","course","father",2,1,0,"0","0","0","0","1","1","1","0",4,5,5,2,3,5,2,11,9,10,959
"960","MS","M",16,"R","GT3","T",3,4,"other","health","other","mother",3,2,0,"0","0","0","0","0","1","0","0",3,4,5,1,2,5,4,9,10,11,960
"961","MS","M",16,"R","LE3","A",4,4,"at_home","other","home","mother",1,2,0,"0","1","0","0","1","1","0","0",5,3,2,1,3,2,5,10,11,11,961
"962","MS","M",16,"R","LE3","T",1,1,"at_home","other","course","mother",2,1,0,"0","0","0","1","1","1","1","0",4,5,5,2,4,5,0,10,10,9,962
"963","MS","M",16,"R","LE3","T",1,2,"other","at_home","course","mother",1,1,0,"0","0","0","0","1","1","0","0",4,4,4,2,4,5,4,9,10,11,963
"964","MS","M",16,"R","LE3","T",4,1,"other","at_home","other","father",1,1,0,"0","0","0","0","1","1","1","0",4,1,2,2,1,2,0,10,11,11,964
"965","MS","M",16,"U","GT3","A",1,2,"other","other","other","mother",1,3,0,"1","0","0","0","1","1","1","0",4,4,3,1,1,5,0,10,11,11,965
"966","MS","M",16,"U","GT3","T",1,1,"at_home","services","home","mother",2,2,0,"0","1","0","1","1","1","0","1",5,4,5,4,5,3,0,7,0,0,966
"967","MS","M",16,"U","GT3","T",2,1,"health","services","other","mother",2,2,0,"0","0","0","0","0","1","1","1",4,2,2,1,4,5,2,9,7,8,967
"968","MS","M",16,"U","GT3","T",4,4,"other","teacher","course","father",1,2,0,"0","1","0","1","1","1","0","1",4,3,1,1,1,3,0,13,12,13,968
"969","MS","M",16,"U","LE3","A",2,2,"other","services","course","father",2,2,0,"0","1","0","0","0","1","1","1",4,1,2,2,2,5,0,12,13,13,969
"970","MS","M",16,"U","LE3","T",2,1,"at_home","services","course","mother",2,1,0,"0","1","0","1","1","1","1","0",2,4,3,2,3,4,4,10,8,10,970
"971","MS","M",16,"U","LE3","T",2,2,"services","services","other","mother",4,3,0,"0","0","0","0","1","1","0","0",5,1,3,2,2,3,0,10,9,10,971
"972","MS","M",16,"U","LE3","T",4,3,"other","other","course","father",1,1,0,"0","0","0","1","1","1","1","0",4,2,5,1,5,5,8,14,12,13,972
"973","MS","M",16,"U","LE3","T",4,4,"teacher","health","other","father",1,1,0,"0","1","0","0","1","1","1","0",4,1,2,2,5,5,0,11,12,12,973
"974","MS","M",17,"R","GT3","T",1,1,"other","services","course","mother",2,1,0,"0","1","0","1","0","1","1","1",4,5,5,1,3,2,0,10,9,10,974
"975","MS","M",17,"R","GT3","T",1,1,"other","services","other","father",3,1,0,"0","0","0","0","0","0","0","0",4,2,3,3,4,4,4,12,13,14,975
"976","MS","M",17,"R","GT3","T",2,1,"other","other","other","mother",3,1,0,"0","0","0","1","1","0","0","1",5,5,5,5,5,3,8,8,10,9,976
"977","MS","M",17,"R","GT3","T",2,2,"other","other","course","mother",2,1,0,"0","0","0","1","1","0","0","1",5,5,5,3,5,5,0,8,13,10,977
"978","MS","M",17,"R","GT3","T",2,2,"other","other","course","mother",3,1,1,"0","1","0","0","0","1","1","0",4,4,5,1,2,5,0,10,9,9,978
"979","MS","M",17,"R","GT3","T",4,3,"services","other","home","mother",2,2,0,"0","1","1","1","0","1","1","1",4,5,5,1,3,2,4,13,11,11,979
"980","MS","M",17,"R","GT3","T",4,3,"services","other","home","mother",2,2,1,"0","1","1","1","0","1","1","1",4,5,5,1,3,2,4,10,11,11,980
"981","MS","M",17,"R","GT3","T",4,4,"health","other","course","father",3,1,3,"0","0","0","1","1","1","1","1",3,3,3,1,3,5,2,9,9,8,981
"982","MS","M",17,"R","LE3","T",1,2,"at_home","services","reputation","mother",1,1,0,"0","1","0","1","1","1","1","0",5,5,5,5,5,3,4,10,11,11,982
"983","MS","M",17,"R","LE3","T",1,3,"other","other","course","father",2,1,0,"0","0","0","1","1","1","0","1",5,1,2,3,3,5,2,12,11,12,983
"984","MS","M",17,"R","LE3","T",2,2,"services","services","other","mother",3,4,1,"0","1","0","0","1","1","0","0",1,3,5,3,5,3,2,10,8,9,984
"985","MS","M",17,"U","GT3","T",1,1,"at_home","services","other","mother",3,2,0,"0","0","0","0","1","1","1","1",5,1,3,3,3,1,0,10,10,10,985
"986","MS","M",17,"U","GT3","T",1,1,"other","other","home","mother",1,2,0,"0","0","1","0","0","1","1","0",4,4,3,2,4,5,4,8,9,9,986
"987","MS","M",17,"U","GT3","T",1,2,"other","other","course","father",1,1,1,"0","1","0","1","1","0","1","1",5,3,5,5,5,1,12,6,7,7,987
"988","MS","M",17,"U","GT3","T",2,2,"other","other","course","mother",1,1,1,"0","0","0","1","1","1","0","1",1,2,1,2,3,5,0,7,0,0,988
"989","MS","M",17,"U","GT3","T",2,3,"other","services","home","father",2,2,0,"0","0","0","1","1","1","1","0",4,4,3,1,1,3,2,11,11,10,989
"990","MS","M",17,"U","GT3","T",2,3,"other","services","home","father",2,2,0,"0","0","0","1","1","1","1","0",4,4,3,1,1,3,4,14,15,16,990
"991","MS","M",17,"U","GT3","T",3,2,"other","other","other","father",2,2,0,"0","1","1","0","1","1","1","0",4,1,2,2,2,1,0,13,14,13,991
"992","MS","M",17,"U","GT3","T",3,3,"health","other","course","mother",2,2,0,"0","1","1","0","1","1","1","0",4,5,4,2,3,3,2,13,13,13,992
"993","MS","M",17,"U","GT3","T",3,3,"health","other","course","mother",2,2,1,"0","1","0","0","1","1","1","0",4,5,4,2,3,3,4,8,9,10,993
"994","MS","M",17,"U","GT3","T",3,3,"services","at_home","course","mother",2,4,1,"0","1","1","1","1","1","0","0",5,4,5,3,4,5,0,10,11,10,994
"995","MS","M",17,"U","GT3","T",3,3,"services","services","home","mother",1,1,0,"0","1","0","1","1","1","1","0",4,1,4,5,5,3,8,7,10,9,995
"996","MS","M",17,"U","GT3","T",3,4,"services","other","other","mother",1,2,1,"0","1","0","1","0","1","1","1",5,4,4,3,4,5,8,8,9,8,996
"997","MS","M",17,"U","LE3","A",1,0,"other","other","home","mother",1,1,0,"0","0","0","0","1","1","0","1",4,1,2,1,1,5,4,11,11,12,997
"998","MS","M",17,"U","LE3","T",3,1,"services","services","course","mother",2,1,0,"0","0","0","0","0","1","1","0",2,4,5,3,4,2,3,14,16,16,998
"999","MS","M",17,"U","LE3","T",3,1,"services","services","course","mother",2,1,0,"0","0","0","0","0","1","1","0",2,4,5,3,4,2,6,10,10,10,999
"1000","MS","M",17,"U","LE3","T",4,4,"other","services","home","mother",1,3,0,"0","1","0","0","1","1","1","0",4,4,3,1,2,5,0,15,14,16,1000
"1001","MS","M",18,"R","GT3","T",1,0,"at_home","at_home","course","other",3,1,1,"1","1","0","0","1","1","0","0",4,3,2,1,1,4,0,12,12,13,1001
"1002","MS","M",18,"R","GT3","T",1,1,"other","other","home","mother",2,1,1,"0","0","0","1","1","0","1","0",4,4,3,3,4,4,0,8,9,10,1002
"1003","MS","M",18,"R","GT3","T",1,1,"services","other","course","other",2,1,1,"0","1","0","0","1","0","1","1",5,3,3,2,3,5,2,9,7,9,1003
"1004","MS","M",18,"R","GT3","T",1,3,"at_home","other","course","mother",2,2,0,"0","1","1","0","1","1","0","0",3,3,4,2,4,3,0,8,10,9,1004
"1005","MS","M",18,"R","GT3","T",1,3,"at_home","other","course","mother",2,2,0,"0","1","1","0","1","1","0","0",3,3,4,2,4,3,4,10,10,10,1005
"1006","MS","M",18,"R","GT3","T",2,1,"other","other","other","mother",2,1,0,"0","0","0","1","0","1","1","1",4,4,3,1,3,5,0,7,7,0,1006
"1007","MS","M",18,"R","GT3","T",2,1,"other","other","other","mother",2,1,0,"0","0","0","1","0","1","1","1",4,4,3,1,3,5,5,7,6,7,1007
"1008","MS","M",18,"R","GT3","T",3,2,"other","other","course","mother",2,1,0,"0","1","0","0","0","1","1","0",2,5,5,5,5,5,8,9,10,11,1008
"1009","MS","M",18,"R","GT3","T",3,2,"other","other","course","mother",2,1,1,"0","1","0","0","0","1","1","0",2,5,5,5,5,5,10,11,13,13,1009
"1010","MS","M",18,"R","GT3","T",3,2,"services","other","course","mother",1,1,1,"0","0","0","0","1","0","1","0",2,3,1,2,2,5,0,4,0,0,1010
"1011","MS","M",18,"R","GT3","T",4,2,"other","other","home","father",2,1,1,"0","0","1","0","1","1","0","0",5,4,3,4,3,3,0,7,7,0,1011
"1012","MS","M",18,"R","GT3","T",4,2,"other","other","home","father",2,1,1,"0","0","1","0","1","1","0","0",5,4,3,4,3,3,14,6,5,5,1012
"1013","MS","M",18,"R","GT3","T",4,4,"at_home","services","other","mother",3,1,0,"0","1","1","1","1","1","1","1",2,5,5,1,1,1,5,12,13,14,1013
"1014","MS","M",18,"R","LE3","T",1,1,"at_home","other","other","mother",2,2,1,"0","0","0","1","0","0","0","0",4,4,3,2,3,5,2,13,12,12,1014
"1015","MS","M",18,"R","LE3","T",1,2,"at_home","services","other","father",3,1,0,"0","1","1","1","1","0","1","1",4,3,3,2,3,3,3,14,12,12,1015
"1016","MS","M",18,"R","LE3","T",1,2,"at_home","services","other","father",3,1,0,"0","1","0","1","1","0","1","1",4,3,3,2,3,3,3,9,10,10,1016
"1017","MS","M",18,"R","LE3","T",3,2,"services","other","course","mother",3,1,0,"0","0","0","0","0","1","1","0",4,4,1,3,4,5,0,11,12,10,1017
"1018","MS","M",18,"R","LE3","T",3,2,"services","other","course","mother",3,1,0,"0","0","0","0","0","1","1","0",4,4,1,3,4,5,4,10,11,11,1018
"1019","MS","M",18,"U","GT3","T",3,3,"at_home","at_home","course","mother",1,2,2,"0","1","0","1","1","0","1","0",4,4,5,1,3,3,9,4,8,8,1019
"1020","MS","M",18,"U","GT3","T",4,4,"teacher","teacher","home","father",1,2,0,"0","0","1","1","0","1","1","0",3,2,4,1,4,2,4,15,14,14,1020
"1021","MS","M",18,"U","GT3","T",4,4,"teacher","teacher","home","father",1,2,0,"0","0","0","1","0","1","1","0",3,2,4,1,4,2,4,17,18,19,1021
"1022","MS","M",18,"U","LE3","T",1,1,"at_home","at_home","course","mother",2,2,0,"0","1","0","1","1","1","0","0",4,3,3,1,4,5,6,10,9,10,1022
"1023","MS","M",18,"U","LE3","T",1,1,"other","services","home","father",2,1,0,"0","0","0","0","0","1","1","1",3,3,2,1,2,3,2,14,13,14,1023
"1024","MS","M",18,"U","LE3","T",1,1,"other","services","home","father",2,1,0,"0","0","0","0","0","1","1","1",3,3,2,1,2,3,4,10,10,10,1024
"1025","MS","M",18,"U","LE3","T",1,2,"at_home","services","home","mother",2,1,0,"0","1","0","0","0","1","0","0",4,1,4,5,5,1,8,10,11,11,1025
"1026","MS","M",18,"U","LE3","T",1,3,"at_home","services","course","mother",1,1,0,"0","0","0","0","1","0","1","1",4,3,3,2,3,3,0,9,10,9,1026
"1027","MS","M",18,"U","LE3","T",1,3,"at_home","services","course","mother",1,1,1,"0","0","0","0","1","0","1","1",4,3,3,2,3,3,7,8,7,8,1027
"1028","MS","M",18,"U","LE3","T",4,4,"at_home","health","home","mother",1,4,0,"0","1","0","1","1","0","1","1",5,5,5,5,5,5,2,5,6,6,1028
"1029","MS","M",18,"U","LE3","T",4,4,"services","other","reputation","mother",1,1,0,"0","1","0","1","1","1","1","0",5,4,5,1,1,5,3,17,17,17,1029
"1030","MS","M",18,"U","LE3","T",4,4,"teacher","services","other","mother",2,3,0,"0","0","1","0","1","1","1","1",4,2,2,2,2,5,0,13,13,13,1030
"1031","MS","M",18,"U","LE3","T",4,4,"teacher","services","other","mother",2,3,0,"0","0","0","0","1","1","1","1",4,2,2,2,2,5,0,15,16,16,1031
"1032","MS","M",19,"R","GT3","T",1,1,"other","other","home","other",3,1,1,"0","1","0","0","1","1","1","0",4,4,4,3,3,5,4,8,8,8,1032
"1033","MS","M",19,"R","GT3","T",1,1,"other","other","home","other",3,1,1,"0","1","0","0","1","1","1","0",4,4,4,3,3,5,4,8,9,10,1033
"1034","MS","M",19,"R","GT3","T",1,1,"other","services","home","other",3,2,1,"0","0","0","0","1","1","1","0",5,4,4,3,3,2,8,10,9,11,1034
"1035","MS","M",19,"R","GT3","T",1,1,"other","services","home","other",3,2,3,"0","0","0","0","1","1","1","0",5,4,4,3,3,2,8,8,7,8,1035
"1036","MS","M",19,"R","GT3","T",1,1,"other","services","other","mother",2,1,1,"0","0","0","0","1","1","0","0",4,3,2,1,3,5,0,5,8,0,1036
"1037","MS","M",19,"R","GT3","T",1,1,"other","services","other","mother",2,1,1,"0","0","0","0","1","1","0","0",4,3,2,1,3,5,0,6,5,0,1037
"1038","MS","M",19,"U","GT3","T",1,1,"other","other","other","mother",1,2,2,"0","1","0","1","1","0","1","0",4,4,3,3,4,4,2,9,9,10,1038
"1039","MS","M",19,"U","GT3","T",2,1,"at_home","other","course","other",2,1,3,"0","0","0","1","0","0","1","1",4,4,3,1,3,5,4,8,9,9,1039
"1040","MS","M",19,"U","GT3","T",3,2,"at_home","services","course","mother",2,1,3,"0","0","0","1","1","1","0","0",3,2,1,1,1,3,4,6,11,9,1040
"1041","MS","M",19,"U","LE3","T",1,1,"other","at_home","course","father",1,1,0,"0","0","0","0","1","1","1","0",3,2,3,3,3,5,5,8,9,9,1041
"1042","MS","M",20,"R","GT3","T",1,1,"other","other","course","other",2,1,1,"0","1","0","0","1","0","1","1",4,4,3,2,4,4,12,8,11,10,1042
"1043","MS","M",20,"U","LE3","A",2,2,"services","services","course","other",1,2,2,"0","1","1","0","1","1","0","0",5,5,4,4,5,4,11,9,9,9,1043
"1044","MS","M",21,"R","GT3","T",1,1,"other","other","course","other",1,1,3,"0","0","0","0","0","1","0","0",5,5,3,3,3,3,3,10,8,7,1044
